id,name,description,name_in_url,imglink,shortimg,role,fav_count
126704,"Oota, Kazuyoshi",,Kazuyoshi_Oota,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/279192.jpg?s=9c5a29895db70aa5fe7b53930f83e214,,
109783,"Oowada, Akiko",,Akiko_Oowada,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/254719.jpg?s=1f8293082fb3e6f1f0fc9525e6d45dbb,,
109801,"Saitou, Hiromi",,Hiromi_Saitou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/274704.jpg?s=c4ba44e12fbe7883494c143c05ffe871,,
109303,"Sakai, Ichirou",,Ichirou_Sakai,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/254647.jpg?s=dff770570841048c16f4dd3ae74ab8e2,,
127856,"Sakaki, Eijirou",,Eijirou_Sakaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/293099.jpg?s=667b4f6e6829b90314dd8eaa43a9618b,,
99167,"Sanada, Shunpei",,Shunpei_Sanada,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/299109.jpg?s=a29e1719ed3de1f6f487b5b11206b100,,
109305,"Seki, Naomichi",,Naomichi_Seki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/275638.jpg?s=921ab9b6b4fb0b316ccd7525eb1d5d19,,
127593,"Seto, Takuma",,Takuma_Seto,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/299037.jpg?s=75f458d492d9eb4aa15b6bd2e85a87e8,,
111033,"Shirakawa, Katsuyuki",,Katsuyuki_Shirakawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/274269.jpg?s=cd2b3ed47a653fe50571854c3f5f2caf,,
109297,"Shirasu, Kenjirou",,Kenjirou_Shirasu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/254645.jpg?s=0e53a8933f66353b480a0d775f7343be,,
113011,"Tadano, Itsuki",,Itsuki_Tadano,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/274589.jpg?s=6c40fea0c7fc9d2a23192d4f04520f70,,
109781,"Tahara, Toshihiko",,Toshihiko_Tahara,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/279831.jpg?s=98b97c520d292c64c2c7cbb76f0f134c,,
93103,"Takashima, Rei",,Rei_Takashima,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/222801.jpg?s=3a871e08012bad1045a9217f96632ff9,,
93365,"Takigawa, Chris Yuu",,Chris_Yuu_Takigawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/236201.jpg?s=a721b72a6d60636c0729b6fb80627e60,,
134781,"Tamaki, Kouji",,Kouji_Tamaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/294293.jpg?s=1e72adaf2c4b6787c974cdab71e17e4a,,
30268,"Tanba, Kouichirou",,Kouichirou_Tanba,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/224651.jpg?s=eb0524c1df3700c04e7768a383b95d01,,
99169,"Todoroki, Raizou",,Raizou_Todoroki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/250923.jpg?s=a73c14a76c78e29d70169c40433c794d,,
99165,"Todoroki, Raichi",,Raichi_Todoroki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/250931.jpg?s=a4d350c07f8b91ed33a110390cfa5440,,
94585,"Toujou, Hideaki",,Hideaki_Toujou,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/280844.jpg?s=3ddc628d13216ea50591c778a6d2cc17,,
110585,"Ugai, Kazuyoshi",,Kazuyoshi_Ugai,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/291691.jpg?s=06ca36b5eaf0d1fcb54b8bbfcb9d576a,,
101451,"Umemiya, Seiichi",,Seiichi_Umemiya,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/284901.jpg?s=a1d0d523cfd7ec8aed939114d2f9ed14,,
103281,"Umemoto, Sachiko",,Sachiko_Umemoto,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/239793.jpg?s=6bc27bf6e983866b6f1d475cc2e1fa30,,
127848,"Wakabayashi, Gou",,Gou_Wakabayashi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/289524.jpg?s=d9333cd21d2fc2573c29a67bb4761238,,
122471,"Watanabe, Hisashi",,Hisashi_Watanabe,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/283576.jpg?s=834d89488033a145695a84acec39c6fb,,
123704,"Yabe, Kouji",,Kouji_Yabe,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/274679.jpg?s=7baa101c5191b5ffc6d330194a92636a,,
127850,"Yamaguchi, Ken",,Ken_Yamaguchi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/283575.jpg?s=f2340cc60ec2cd478df6e8e448bd3537,,
116407,"Yamaoka, Riku",,Riku_Yamaoka,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/274683.jpg?s=ed29b0ce66368fa2ed783b316b0a7062,,
93199,"Yoshikawa, Haruno",,Haruno_Yoshikawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/224647.jpg?s=bb36f0313b2eaaac8e3e108b365df40a,,
101599,"You, Shunshin",,Shunshin_You,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/240175.jpg?s=cfe13de991a7147c3b528d2458d2e2a1,,
127852,"Yuuki, Masashi",,Masashi_Yuuki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/299067.jpg?s=f252d6ac362e69a7609d1f824248f595,,
93099,"Yuuki, Tetsuya",,Tetsuya_Yuuki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/235383.jpg?s=ebe0057159c50863249a4296df9d3a1d,,
93711,Bishamon,,Bishamon,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/237153.jpg?s=7a17b2cee32d66664704c7e24b295b03,,
84679,"Iki, Hiyori",,Hiyori_Iki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/228607.jpg?s=c8c3c10843aeaca6ae9cb3fe883490d2,,
92821,Kazuma,,Kazuma,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/237215.jpg?s=c3550e7feabe2bd8332f411bd5332231,,
84677,Yato,,Yato,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/328158.jpg?s=9349092681a1fee5f9ae1567d2dfac77,,
84681,Yukine,,Yukine,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/233653.jpg?s=16ce88bc2579b0549eaf63780371fa85,,
130930,Aiha,,Aiha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/290316.jpg?s=5261e45c99d1763e2f2e14df92fb105d,,
101797,Akiha,,Akiha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/237867.jpg?s=08003befc68cec718cdd1820f607e597,,
92855,Daikoku,,Daikoku,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/234243.jpg?s=a355f0c0a29b81e0b4fb5ca62863aba9,,
104191,Ebisu,,Ebisu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/293010.jpg?s=f720a1607c9edfe0cac39fb2ab3e68cc,,
133114,"Fujisaki, Kouto",,Kouto_Fujisaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/295006.jpg?s=dfa3f9cec4ea4769b000e4915f210807,,
134184,Fumiha,,Fumiha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/295055.jpg?s=1a0510ab3bc35a9be4255a5e8db774c3,,
135809,Hinaha,,Hinaha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/299047.jpg?s=64c0d565284b5f0ba9871ffd1d218b13,,
98809,"Iki, Sayuri",,Sayuri_Iki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/232401.jpg?s=b7c86399a6f13e1c435d547cf869fc8e,,
98807,"Iki, Takamasa",,Takamasa_Iki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/232399.jpg?s=3a8acc3d261f17f9eff10dd6bbd906d1,,
135221,Iwami,,Iwami,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/294592.jpg?s=87cffddb47bf8cadc6f40749a0afea59,,
136301,Izanami,,Izanami,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/297175.jpg?s=ca0a1b6b69a8adb424ad6b002a697f4e,,
133083,Karuha,,Karuha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/294778.jpg?s=a981c697ee2d159bfaaa45c7260e4c5a,,
133082,Kazuha,,Kazuha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/291788.jpg?s=deaf4b340a02a8941ad6369b03063d1b,,
100935,Kinuha,,Kinuha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/237139.jpg?s=b1153b72176c0ef5a5fd200c6fc1f321,,
92851,Kofuku,,Kofuku,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/236177.jpg?s=c87871c81a126032590d7e4338327bd9,,
106871,Kugaha,,Kugaha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/294721.jpg?s=1dbfcceab90022a0b055cf632307bd4b,,
135266,Kunimi,,Kunimi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/311497.jpg?s=673484d263b1797798e66a4d6aaa0d5f,,
97299,Kuraha,,Kuraha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/237865.jpg?s=8842b5cf010e9cbf3237b3362f622c70,,
134775,Michitsukasa,,Michitsukasa,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
133081,Mineha,,Mineha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/294779.jpg?s=4dd85117d81d0cea8f6e301263566f62,,
99463,Moyu,,Moyu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/233581.jpg?s=ec0ed2b6a8480833ee5c11a9098fb709,,
93715,Nora,,Nora,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/234239.jpg?s=c57e39bee026311644803dbbdfe0a7a4,,
101801,"Ogiwara, Manabu",,Manabu_Ogiwara,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/237873.jpg?s=93fe68d1e9bbb0ffc2dc570dd241622d,,
134252,Ookuninushi,,Ookuninushi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/337425.jpg?s=c0d13521c7008d83908b9416933908c5,,
135430,Ryuuha,,Ryuuha,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
100725,Sasaki,,Sasaki,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/236181.jpg?s=d0de82efb67a198ee25a0da4b69066a4,,
133080,Suzuha,,Suzuha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/293078.jpg?s=e2fd6cc4ffe5b88b0ef1536a75eddd1f,,
94633,"Tabata, Ami",,Ami_Tabata,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/232405.jpg?s=2c1c61db4860958c6d2f6128394a7901,,
135607,Takemikazuchi,,Takemikazuchi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/320388.jpg?s=b2531b9c4baf2d0f7c2442d9f4e8c712,,
135267,"Tatsumi ",,Tatsumi_,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
93713,Tenjin,,Tenjin,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/233589.jpg?s=6083b09bf66aa2744c66c7243aa2294a,,
134164,Tomoko,,Tomoko,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/294780.jpg?s=f6d6a9d3b4128f27f5409c5b3da2bca1,,
92853,Tomone,,Tomone,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/233595.jpg?s=42da7270b07725856a2ae47197d64762,,
134776,Touma,,Touma,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/294781.jpg?s=1c64407268cf1fafa60c2d395903242a,,
101799,Tsuguha,,Tsuguha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/237869.jpg?s=05c3d25b86646c7b11db2a4847d0b79c,,
97297,Tsuyu,,Tsuyu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/233591.jpg?s=15ee7c47a20acb3001006a90a9297dfc,,
135268,Utami,,Utami,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
94631,"Yamashita, Akira",,Akira_Yamashita,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/232407.jpg?s=a00d1d4bcd72d2ec37c06b82dad16cad,,
133084,Yugiha,,Yugiha,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/294782.jpg?s=98c8af2fe337542a240b42b127b6935b,,
97673,"Church, Farlan",,Farlan_Church,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/259121.jpg?s=fe17c6393a1a9ef7d36d14379f44d6a6,,
97675,"Magnolia, Isabel",,Isabel_Magnolia,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/259119.jpg?s=2aad212ae7b41b8de280f203ab0a7868,,
106459,"Darlett, Flagon",,Flagon_Darlett,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/331901.jpg?s=d423fe7c40c83646718ac5a170353815,,
8435,"Ovilo, Electra",,Electra_Ovilo,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/52296.jpg?s=d1142db21663e602268feac2d290e1ee,,
4035,"Volaju, Vincent",,Vincent_Volaju,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/52295.jpg?s=31f888c52da70d5e1c1914711ee8dc7b,,
128079,"Alba City Mayor",,Alba_City_Mayor,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/281364.jpg?s=5505d83cb816f45bfad9b6207a91308d,,
128059,"Analyzer A",,Analyzer_A,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/281343.jpg?s=7471dedd35f4da5ea0c45bfaf7ba8b69,,
128060,"Analyzer B",,Analyzer_B,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/281344.jpg?s=ae1cd0a7cc9c5ce1f6a42d3e4c8f32df,,
128070,"Antique Dealer",,Antique_Dealer,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/281354.jpg?s=697624313d356f8223ff0fe2dc403220,,
50053,Captain,,Captain,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/284274.jpg?s=5a7ba2cbfcdd6c5cc71ffe2716d7fcb0,,
128640,Cashier,,Cashier,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/282382.jpg?s=ff73f0304540f0e884813e9c468b1a17,,
128078,Colonel,,Colonel,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/281362.jpg?s=e2baeccdad80577857746ee049b2d0c4,,
128063,"Damme, Van ",,Van__Damme,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/281347.jpg?s=231ffb3b21a0796dc55cb528d09d9f0a,,
128077,Harris,,Harris,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/281361.jpg?s=5db23246b092fe18d00d2aaa9e14156a,,
128064,Hoffman,,Hoffman,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/294427.jpg?s=1f3479d117f746c4c63e68c54cdf93f4,,
128071,Murata,,Murata,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/281355.jpg?s=2f76d1627db681129e89150ca033332d,,
128058,"Old Woman",,Old_Woman,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/281342.jpg?s=b9a35e8efb97f8985107193890265154,,
128076,Operator,,Operator,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/281360.jpg?s=47c3d28cdb3b21aa5275df37aeb52069,,
72727,Rasheed,,Rasheed,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/288149.jpg?s=44de9895488e786ce4e1735c9ae320ed,,
128056,Renji,,Renji,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/281340.jpg?s=bc9c06eab5cc8208d4d54dbad53cf878,,
128062,"Riley, Chris",,Chris_Riley,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/281346.jpg?s=86e9e9fe061b1462c23abd32d17b5f8b,,
128057,Robber,,Robber,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/281341.jpg?s=aedb9d770aeeb6170b866f4e40d70464,,
72725,"Samson, Lee",,Lee_Samson,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/285096.jpg?s=f45b778af6be8178364ec3498f6f8bc0,,
128065,Shadkins,,Shadkins,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/281349.jpg?s=dd0e44e67ed93b3eaab9da8caa4999d2,,
128074,Soldier,,Soldier,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/281358.jpg?s=74888a88fff7a58bc526aded7a8cd085,,
128066,"Spy A",,Spy_A,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/281350.jpg?s=a7e0e7383314857dbf5912550c72ed8b,,
128067,"Spy B",,Spy_B,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/281351.jpg?s=3ffaeba4d33a40262dde3252e91840bb,,
128068,"Spy C",,Spy_C,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/281352.jpg?s=2a175fb2ee61d6b02e87cbe80514cbc4,,
128069,Steve,,Steve,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/281353.jpg?s=5952d207d4717984c4d073ee87db9ade,,
128072,"Taxi Driver",,Taxi_Driver,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/281356.jpg?s=2602f00d983f9bd84c3870a18a727a58,,
128073,"Ticket Agent ",,Ticket_Agent_,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/281357.jpg?s=01e091507edb5c0d6491768d9cec9a65,,
128075,"Warehouse District Guard",,Warehouse_District_Guard,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/281359.jpg?s=a7240510096b4311723bdd26e1caf826,,
4251,"Kojima, Genta",,Genta_Kojima,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/238943.jpg?s=4ede24d784604901e53a1852b8cb79ac,,
52917,"Noah's Ark",,Noahs_Ark,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/145591.jpg?s=5f4817db1ec48ed85f249b03b38be2bd,,
4252,"Tsuburaya, Mitsuhiko",,Mitsuhiko_Tsuburaya,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/146211.jpg?s=fc1cf863d8dc71c765a02b771f6ad412,,
4228,"Yoshida, Ayumi",,Ayumi_Yoshida,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/146209.jpg?s=7b700e0b759a665993664e72c439f8c2,,
9188,"Adler, Irene",,Irene_Adler,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/145571.jpg?s=f546e3f183b0b61c744da31592976fc8,,
52935,"American Newscaster",,American_Newscaster,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/145621.jpg?s=3e900603c8c98a96b744276d3a929ba4,,
9186,"Emori, Akira",,Akira_Emori,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/145573.jpg?s=a610cc7a51e945edfe5c2db6d2c1daf4,,
52995,"Emori, Tetsunosuke",,Tetsunosuke_Emori,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/145707.jpg?s=6a9d337c978e2518e235418527c2d95f,,
52931,"Holmes, Sherlock",,Sherlock_Holmes,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/145615.jpg?s=a14a38378df1df94ba6ceaa9db69bdaf,,
9181,"Hudson, Mrs.",,Mrs_Hudson,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/145567.jpg?s=bd60216f60bb8b94b5f0a583f7e0f89c,,
9187,"Jack the Ripper",,Jack_the_Ripper,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/145569.jpg?s=f2af4fe64fc97ca91172f93dc89fa4bd,,
9178,"Kashimura, Tadaki",,Tadaki_Kashimura,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/145575.jpg?s=2af82c24b33c021e32cd2b57c10c1feb,,
9185,"Kikukawa, Seiichirou",,Seiichirou_Kikukawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/145579.jpg?s=ce97bbe91e114336a399be4112d12429,,
9179,"Moran, Sebastian",,Sebastian_Moran,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/4/145581.jpg?s=71e304dc9f1785222c0b4a4af83a077d,,
9182,"Moriarty, James",,James_Moriarty,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/145587.jpg?s=f6ca78cb1cade1d4e5aa764be6472d41,,
52993,"Moroboshi, Toshio",,Toshio_Moroboshi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/145705.jpg?s=5bd9a93ec0c747f94cc3c61dbb6e8d7c,,
9184,"Moroboshi, Hideki",,Hideki_Moroboshi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/145577.jpg?s=25f3c4677c5f3072ed173c489ce42a89,,
9176,"Sawada, Hiroki",,Hiroki_Sawada,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/145595.jpg?s=4f9aebe00fff79bf08acb3a3dc9e7f48,,
9183,"Schindler, Thomas",,Thomas_Schindler,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/145603.jpg?s=c977967069bb313c244bee124b6f3fe2,,
52991,Shimizu,,Shimizu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/145703.jpg?s=72f75f165815aede5c77d678b439bb2b,,
9180,"Shiratori, Ninzaburou",,Ninzaburou_Shiratori,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/138257.jpg?s=f457081d0ed6808be52f43a0c79a3be1,,
9189,"Takizawa, Shinya",,Shinya_Takizawa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/145585.jpg?s=3a877748334ead913927c2f4e1c02a33,,
21636,"Edelfelt, Luviagelita",,Luviagelita_Edelfelt,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/286681.jpg?s=1a6675a871acf1760972ad65afeb5b5b,,
127216,"Galliasta, Atrum",,Atrum_Galliasta,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/280449.jpg?s=16c5ae67cd413d2af7a0cdbef1af2b60,,
8087,"Joestar, Jonathan",,Jonathan_Joestar,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/182715.jpg?s=d6ba9392915792bc14ea9e551bb9543e,,
21960,"Lisa, Lisa",,Lisa_Lisa,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/196391.jpg?s=8d1d0832c4169e479e00074cc748f7dc,,
21938,"Speedwagon, Robert E. O.",,Robert_E_O_Speedwagon,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/196031.jpg?s=2748827c6ebaceab83b7cd8001c63e6b,,
18062,"Zeppeli, Will A.",,Will_A_Zeppeli,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/275118.jpg?s=b1c9230ae14f36008d77544636b83dca,,
21959,"Zeppeli, Caesar Anthonio",,Caesar_Anthonio_Zeppeli,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/251679.jpg?s=5f0f3beb851c2633d0310b3b8c7c5833,,
94141,"Beck, Wired",,Wired_Beck,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/3/240659.jpg?s=38e4923c83d5371c141d6471634465df,,
74099,"Brando, Dario",,Dario_Brando,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/251721.jpg?s=e7b4d0c29162b352db69533491153545,,
21957,"Brown, Smokey",,Smokey_Brown,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/259713.jpg?s=1ce2402389437fcfce3eb883a040a584,,
74113,Bruford,,Bruford,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/251727.jpg?s=b5a5ce8173795d90d1eee858a868215e,,
101395,Butler,,Butler,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/236927.jpg?s=cb833d60fd57382b282785af276ee199,,
74101,"Chan, Wang",,Wang_Chan,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/251717.jpg?s=ea76a3868e1b6e99a9725114432d0f4b,,
74057,Dire,,Dire,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/12/251663.jpg?s=f8a1a0ef6b8e958773d55d7fc91cfa83,,
21964,Esidisi,,Esidisi,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/8/251667.jpg?s=6eb92a9910c748a645f744bb1f222579,,
74105,Jack,,Jack,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/251731.jpg?s=e1942c19de75074b5176339e9ae0d93d,,
21956,"Joestar, George I",,George_I_Joestar,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/14/205119.jpg?s=82e6a699b6f2e70e4605bcccde715056,,
123847,"Joestar II, George",,George_Joestar_II,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/2/275060.jpg?s=507d604edad16b9458eca370e1cf4258,,
21966,Kars,,Kars,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/252855.jpg?s=cd01ba719d45d9104feb5ad38122bea6,,
153054,Loggins,,Loggins,,https://myanimelist.cdn-dena.com/r/23x32/images/questionmark_23.gif?s=f0d17be5a46f7de113f7dbbb23ae5e1a,,
93339,Mark,,Mark,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/11/251699.jpg?s=2c7708f40c216a53226f1201b9ec5fb9,,
101393,Messina,,Messina,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/236925.jpg?s=21d9b5d6d5eef4aa07c34af6ce59551d,,
21937,"Pendleton, Erina",,Erina_Pendleton,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/251705.jpg?s=afe894baa7b6e227f9c537e6e094adc1,,
92741,Poco,,Poco,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/251695.jpg?s=1d5e53fe1997ce58aabb3c5c8beae05a,,
21963,Santana,,Santana,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/260121.jpg?s=f9d7519bb3f2a4f66e5aecba12b10ceb,,
21961,Straits,,Straits,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/6/251693.jpg?s=dadd8b05423f1edc18ecc1b72fcb5509,,
74109,Tarkus,,Tarkus,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/13/251729.jpg?s=2e58c7e0958e72e2573649861bb05ba0,,
74097,Tonpeti,,Tonpeti,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/16/251661.jpg?s=b5ab19cbf54ec642dc510c306ef52495,,
21958,"von Stroheim, Rudol",,Rudol_von_Stroheim,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/15/191600.jpg?s=9093a1b9d5626e6be0b9a48f382ded34,,
21965,Wamuu,,Wamuu,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/7/251665.jpg?s=648f8b0392b242e36fb1b1b7e2856368,,
100525,Yukihana,,Yukihana,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/9/238057.jpg?s=0d22ca7621405455b5ec4b13ea414c0b,,
105919,"Former King",,Former_King,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/10/265851.jpg?s=9295f84abfa0671e6b41e6b5b7d49c3b,,
104849,"Hatsuse, Ino",,Ino_Hatsuse,,https://myanimelist.cdn-dena.com/r/23x32/images/characters/5/253941.jpg?s=c3a81a0e7dfe818a5eea5127defa8813,,
