id,name,description,imglink,shortimg
8516,Baka_to_Test_to_Shoukanjuu_Ni,,https://myanimelist.cdn-dena.com/images/anime/3/28992.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/28992.jpg?s=43d534cbe5741e7a7f9e0d68d8b4ec13
9724,Break_Blade_5__Shisen_no_Hate,"Fifth Break Blade Movie.",https://myanimelist.cdn-dena.com/images/anime/9/68087.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/68087.jpg?s=a44f01ff388fead54f822f8487f6c859
28999,Charlotte,,https://myanimelist.cdn-dena.com/images/anime/12/74683.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/74683.jpg?s=0e114784fff29d5f849a2e809db3f2cc
32370,DGray-man_Hallow,,https://myanimelist.cdn-dena.com/images/anime/12/80766.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/80766.jpg?s=c5dc81a1c5c7c0bb7f37d60e11498a87
27633,Gekkan_Shoujo_Nozaki-kun_Specials,"Specials bundled with the Blu-ray/DVDs.",https://myanimelist.cdn-dena.com/images/anime/9/66871.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/66871.jpg?s=bbce88461ffcc6693b06a27a2ebfbb78
1571,Ghost_Hunt,"While at school, Taniyama Mai and her friends like to exchange ghost stories. Apparently, there is an abandoned school building on their campus that is the center of many ghost stories. During the story, they are interrupted by a mysterious male figure. The person turns out to be Shibuya Kazuya, a 17-year-old who is president of the Shibuya Psychic Research Company. He was called by the principal to investigate the stories surrounding the abandoned school building.

The next day, on the way to school, Mai passes the school building in question. While examining a strange camera she spotted inside, she gets surprised by Kazuya's assistant. Unknowingly interfering with the investigation, Mai breaks the camera and Kazuya's assistant gets injured.

Kazuya forcefully hires Mai in order to pay for the camera and replace his injured assistant. From that point on, Mai begins to learn about the paranormal world and the profession of ghost hunting.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/11/73908.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/73908.jpg?s=1c404e7eb8d8954126c8a37e9b6e50b0
4872,Goku_Sayonara_Zetsubou_Sensei,"Sayonara Zetsubou Sensei OVA.",https://myanimelist.cdn-dena.com/images/anime/10/14336.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/14336.jpg?s=37a5b19efe5d25113401ddf442be4738
254,Jungle_wa_Itsumo_Hare_nochi_Guu_Deluxe,,https://myanimelist.cdn-dena.com/images/anime/3/10306.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/10306.jpg?s=ed73b0df8f6ab8cd77a3a3666835d471
35363,Kobayashi-san_Chi_no_Maid_Dragon__Valentine_Soshite_Onsen_-_Amari_Kitai_Shinaide_Kudasai,"Unaired episode included with the 7th volume of the BD/DVD release of Kobayashi-san Chi no Maid Dragon.",https://myanimelist.cdn-dena.com/images/anime/5/88486.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/88486.jpg?s=4e9e9dd8c785abec964627368bc3e538
30311,Kuroko_no_Basket_3rd_Season_NG-shuu,"Animated bloopers included with the Blu-ray/DVD releases of the Kuroko no Basket 3rd Season.",https://myanimelist.cdn-dena.com/images/anime/13/72551.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/72551.jpg?s=e494f30ca26e36dc01f72bcfe2b5cb82
3750,Maria-sama_ga_Miteru_4th,"Yumi and the Yamayuri Council have found two new helpers in Kanako and Toko. Unfortunately, their assistance comes with tension, as neither girl is particularly fond of the other and both seem likely candidates to be Yumi's petite soeur. Will either be a good fit for Yumi? As the school year marches on, the work for the Yamayuri Council piles up, and pressure begins to mount for Yumi to make her final decision.

(Source: RightStuf)",https://myanimelist.cdn-dena.com/images/anime/4/75206.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/75206.jpg?s=09b452cba6d4fe5e474d4de7abbb05ac
2273,Mobile_Suit_Gundam_Wing__Endless_Waltz_Movie,"At the climax of the Eve Wars, on December 24 of the year AC 195, the armies of the World Nation and White Fang met in a ferocious battle. World Nation leader Treize Khushrenada was slain, White Fang leader Zechs Merquise disappeared, and Earth was saved from destruction by the intervention of the five Gundam pilots. Having witnessed the consequences of war and hatred, the people of Earth and the space colonies put aside their differences and together founded a new world government. Under this newly-formed Earth Sphere Unified Nation, a year has passed in peace. The government and the populace have disarmed themselves, and almost every remaining mobile suit has been destroyed. Deciding to follow suit, Gundam pilots Heero Yuy, Duo Maxwell, Trowa Barton, and Quatre Raberba Winner place their mighty mobile suits inside an asteroid and send them on a one-way voyage into the sun. But even as they bid their Gundams farewell, a new conflict is drawing near. 

(Source: AniDB)",https://myanimelist.cdn-dena.com/images/anime/1/2507.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/1/2507.jpg?s=abdd678fea82cffdd8825e95f91df1a2
34914,New_Game,,https://myanimelist.cdn-dena.com/images/anime/4/86790.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/4/86790.jpg?s=6a9de3ac091dc182dacdc964e4cd77bb
30240,Prison_School,"Located on the outskirts of Tokyo, Hachimitsu Private Academy is a prestigious all-girls boarding school, famous for its high-quality education and disciplined students. However, this is all about to change due to the revision of the school's most iconic policy, as boys are now able to enroll as well.

At the start of the first semester under this new decree, a mere five boys have been accepted, effectively splitting the student body into a ratio of two hundred girls to one boy. Kiyoshi, Gakuto, Shingo, Andre, and Jo are quickly cast away without having a chance to make any kind of a first impression. Unable to communicate with their fellow female students, the eager boys set their sights on a far more dangerous task: peeping into the girls' bath!

It's only after their plan is thoroughly decimated by the infamous Underground Student Council that the motley crew find their freedom abruptly taken from them, as they are thrown into the school's prison with the sentence of an entire month as punishment. Thus begins the tale of the boys' harsh lives in Prison School, a righteous struggle that will ultimately test the bonds of friendship and perverted brotherhood.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/10/74231.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/74231.jpg?s=2418943c84ceecae9d67ed76a35ff3c0
7724,Shiki,"Fifteen-year-old Megumi Shimizu dreamed of a glamorous life in the big city; however, her unexpected death in the quiet village of Sotoba marks the beginning of what appears to be a ferocious epidemic that turns the hot summer into a season of blood and terror. A young doctor named Toshio Ozaki  begins to doubt the nature of the disease and comes to understand that to discover the truth, he must abandon his humanity. Meanwhile, Natsuno Yuuki, an antisocial youth from the city, is haunted by the sudden death of Megumi and must realize the pain of friendship in the face of his own tragedy. Toshio and Natsuno form an unlikely pair as they work together to save Sotoba before it transforms into a ghost town of vampires.

Shiki, adapted from the horror novel written by Fuyumi Ono, goes beyond the average vampire story. It tells the tragic tale of survival in a world where one cannot easily distinguish between good and evil. Abandoned by God, the Shiki, as the vampires call themselves, have only their will to live as they clash with the fear of the paranoid/unbelieving villagers. Shiki explores the boundary that separates man from monster.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/8/21343.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/21343.jpg?s=a46bd1834acc06a62522a68ce603bf22
2582,Soukou_Kihei_Votoms,,https://myanimelist.cdn-dena.com/images/anime/1295/91064.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/1295/91064.jpg?s=8d0f5f233b3abe59d9d2967945fedffe
5005,Tentai_Senshi_Sunred,"Tentai Senshi Sunred is the magnificent story of the conflict between good and evil that takes place in the city of Kawasaki. Sunred, ally of justice, is dedicated to stopping the evil organization Florsheim on their quest for world domination, while General Vamp and his minions are constantly thinking up new schemes to defeat Sunred. In what sounds like a typical story, the characters make all the difference. 

Our hero Sunred is rude, violent, and lazy, playing pachinko all day and leeching off of his girlfriend Kayoko Uchida. Meanwhile General Vamp is polite, conscientious, and an ideal homemaker who cooks, mothers his minions, and discusses housekeeping with Kayoko, who bickers constantly with Sunred. Even the monsters of Florsheim tend to be adorable and harmless.

Each episode is comprised of several shorts weighing in at anywhere from a few minutes to a few seconds, and explores the daily lives of these sworn enemies. This is the story of the battle between good and evil that takes place in Kawasaki.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/11/11740.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/11740.jpg?s=0f7422f2c6ffa40d4532dab519473035
23249,Uchuu_Senkan_Yamato_2199__Hoshimeguru_Hakobune,,https://myanimelist.cdn-dena.com/images/anime/2/67623.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/67623.jpg?s=9af294ab3dd468bac95c32110834a1c6
2753,Ushiro_no_Shoumen_Daare,"Kayoko is a young girl in 1940, just starting first grade. She's a bit of a crybaby, which is no secret to those around her. She loves playing with friends and singing cute schoolyard chants, and occasionally having fun with her three older brothers. Her mother is pregnant, and so she looks forward to being a big sister, only partially understanding the responsibility that might bring. Meanwhile, the war effort is growing, and it`s only the natural thing to do to be patriotic and support the country...

Kayoko goes so far as to contribute her favorite dolly, whose materials could help build explosives. Time passes, and as she grows older, Kayoko sees how the war has affected her life and those around her. Nothing can prepare her for 1945, however, and the bleak times that are soon to come. Based on original creator Kayoko Ebina's real life experience during World War 2 on Showa era.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/11/3715.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/11/3715.jpg?s=66eb0dc554ccaa2ce5c79d167e908851
1375,Watashi_no_Ashinaga_Ojisan,"Daddy Long Legs is based on the novel of the same name by Jean Webster. It chronicles the adventures of Judy Abbott, an orphan in New York. During a meeting for the superintendent, with other important and rich people in attendance, a scholarship is offered to Judy by a mysterious benefactor. Catching only a glimpse of his tall shadow as he leaves, Judy calls him ""Daddy Long Legs"" and writes him letters every month as per his request. While studying at the Lincoln Memorial school, she makes many friends and learns about a world she never knew about before. 

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/12/17851.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/17851.jpg?s=4aaae495435562624d23a33c104cefb8
35507,Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_TV,"On the surface, Koudo Ikusei Senior High School is a utopia. The students enjoy an unparalleled amount of freedom, and it is ranked highly in Japan. However, the reality is less than ideal. Four classes, A through D, are ranked in order of merit, and only the top classes receive favorable treatment.

Kiyotaka Ayanokouji is a student of Class D, where the school dumps its worst. There he meets the unsociable Suzune Horikita, who believes she was placed in Class D by mistake and desires to climb all the way to Class A, and the seemingly amicable class idol Kikyou Kushida, whose aim is to make as many friends as possible.

While class membership is permanent, class rankings are not; students in lower ranked classes can rise in rankings if they score better than those in the top ones. Additionally, in Class D, there are no bars on what methods can be used to get ahead. In this cutthroat school, can they prevail against the odds and reach the top?

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/5/86830.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/86830.jpg?s=e62948c6854eab93fcf82c0db8aa31b3
12403,"Yuru_Yuri♪♪",,https://myanimelist.cdn-dena.com/images/anime/8/75174.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/75174.jpg?s=4bf13a7f7c3ada3fc4b13601a73f9e0d
32863,Ansatsu_Kyoushitsu_TV_2nd_Season__Kagaijugyou-hen,"Shorts of Ansatsu Kyoushitsu (TV) 2nd Season which adapt chapters of the manga which are not in the TV series. 

The adapted chapters are 78 (""Takebayashi no Jikan"") and 79 (""Shihaisha no Jikan, Ni Jikanme""), which are published in the ninth manga volume. ",https://myanimelist.cdn-dena.com/images/anime/7/79461.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/79461.jpg?s=39306188ad1327eb5a74503e307101c8
6768,Code_Geass__Hangyaku_no_Lelouch_R2_Special_Edition_Zero_Requiem,"An OVA summarizing all 25 episodes of season 2.",https://myanimelist.cdn-dena.com/images/anime/7/15968.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/15968.jpg?s=0010ca63438a421a0b31ddbe7bfdd2a6
34430,Detective_Conan_Movie_21__The_Crimson_Love_Letter,,https://myanimelist.cdn-dena.com/images/anime/2/83919.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/83919.jpg?s=3776bfd57002ace28db62ad0b74d0012
6033,Dragon_Ball_Kai,,https://myanimelist.cdn-dena.com/images/anime/6/14065.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/14065.jpg?s=c5e499312c482d4336caef796ace2890
35222,Gakuen_Babysitters,"After their parents are killed in a plane crash, Ryuuichi and his younger brother Kotarou are taken in by the chairman, who they never met before, of an elite academy. Ryuuichi becomes the school daycare's new babysitter.

(Source: MU)",https://myanimelist.cdn-dena.com/images/anime/8/89978.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/89978.jpg?s=fc7bd54eb78cf666a090c50309410dfd
31637,Gate__Jieitai_Kanochi_nite_Kaku_Tatakaeri_2nd_Season,,https://myanimelist.cdn-dena.com/images/anime/8/77382.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/77382.jpg?s=da87f7669f969c7cbefe0929971e1047
34542,Inuyashiki,,https://myanimelist.cdn-dena.com/images/anime/7/88471.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/88471.jpg?s=a1f407117d231d41b3dd74028df9c830
22673,Kuroko_no_Basket_2nd_Season_NG-shuu,"Animated bloopers, based on the extra section of the original manga series, included with the BD/DVD series for Kuroko no Basket Second Season (both limited and normal editions).",https://myanimelist.cdn-dena.com/images/anime/13/59027.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/59027.jpg?s=a63ca29d98cf32ebd3868c7faccec83f
28881,New_Initial_D_Movie__Legend_2_-_Tousou,"The second movie in a trilogy.",https://myanimelist.cdn-dena.com/images/anime/6/72246.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/72246.jpg?s=902512162bda38585db5c78e8b283447
8038,Nodame_Cantabile_Finale_Special,"DVD-only episode of Nodame Cantabile Finale, taking place before the first episode of Finale that focuses on Miki Kiyora making it to the final round of a competition in Paris.",https://myanimelist.cdn-dena.com/images/anime/8/19590.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/19590.jpg?s=bd83f9c69793e6967a103024fdc46892
1253,Saint_Seiya__Meiou_Hades_Meikai-hen,"Seiya and the rest of the Bronze and Gold Saints who have survived the Sanctuary battle have entered the world of the Dead. They are fighting to get to Hades and defeat him. 

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/12/75732.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/75732.jpg?s=11096f7f1814c691de15fe282c378f67
6154,Saint_Seiya__The_Hades_Chapter_Sanctuary_-_Yomigaerishi_Gold_Saint-tachi_no_Shinwa,"Is a summary of the Saga Hades Sanctuary from the perspective of the golden knights resurrected, especially Shura, Camus and Saga.",https://myanimelist.cdn-dena.com/images/anime/7/13518.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/13518.jpg?s=aff49c30743a4ef0d6492542e776eb19
1172,Slayers_Try,"For nearly a millennium, demons have imposed a magical barrier that has impeded the people trapped within it from reaching the outside world. Now that it is broken, several kingdoms seek to explore the lands that were once beyond their grasp. To this end, they establish a peace delegation to make contact with the inhabitants of the new world.

Meanwhile, the young sorceress Lina Inverse receives a message from a mysterious woman named Filia ul Copt. When they meet, Filia expresses interest in hiring Lina and her friends, having heard of their great deeds, for a certain task that will take them to the outside realm. Despite that, Filia feels the need to put their strength to the test and pits them against a dragon in the middle of the city! After proving themselves, the sorceress and her fellow adventurers set off for the unexplored lands, where many adventures and a worrying prophecy await them.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/9/19872.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/19872.jpg?s=3ce7c71a15f57bea14d948f4cf933cbe
11001,Toshokan_Sensou__Kakumei_no_Tsubasa,"Kasahara Iku and Dojo Atsushi receive an emergency recall in the middle of their date as Japan is rocked by a terror attack. Their new duty is a protection detail assigned to Touma Kurato, an author. Meanwhile, the relationship between Librarians and the Media Purity Committee is also worsening. ",https://myanimelist.cdn-dena.com/images/anime/9/39273.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/39273.jpg?s=cb13886d43790095c73b5a1b2c5f1fc5
532,Bishoujo_Senshi_Sailor_Moon_S,"This season makes a turning point in the Sailor Moon story. The Sailor Senshi are confronted by a new enemy, the Death Busters. Rei had a premonition that this enemy would rule the world in an era called the Silence. To do this, the Death Busters need to find the three Talismans that would summon the Holy Grail. However, two mysterious Sailor Senshi, Sailor Uranus and Sailor Neptune, plan to find the Talismans before them... but without Sailor Moon's help.",https://myanimelist.cdn-dena.com/images/anime/1/532.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/1/532.jpg?s=d32a591cf89e00df7d9a15883c354087
269,Bleach,,https://myanimelist.cdn-dena.com/images/anime/3/40451.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/40451.jpg?s=3aa217eced217b3b4223af21c30fe2ed
388,Capeta,"Taira Kappeita, or Capeta, was a 4th grader boy. He had lost his mother when he had been very little. Although he pretended to be tough in front of his father, actually he felt lonely. One day, his father brought junk parts home from his workplace and made a racing cart. Soon, they went to a circuit to drive the cart. However, Capeta found that its frame was bent and it could hardly run straight. But, with his technique he managed the cart. Furthermore, he followed soon after the fast cart and he could nearly leave it behind. The driver in the cart was Minamoto Naomi, the champion of the East Japan Junior Cart. Looking at their chase, Naomi's mother, Minamoto Nanako, advised Capeta to take part in the official race.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/5/17667.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/5/17667.jpg?s=f3fed07e1bde93a2afbb34d292b5760b
8609,Detective_Conan_OVA_10__Kid_in_Trap_Island,"In this entirely new story produced specifically for the DVD, Conan leads a group of young detectives against the phantom thief Kaitou Kid, who has his eyes set on a jewel at a hotel on an isolated island.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/7/23698.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/23698.jpg?s=859dff0c23cb46f3f16a26101c8d8544
468,Ghost_in_the_Shell_2__Innocence,,https://myanimelist.cdn-dena.com/images/anime/10/75628.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/10/75628.jpg?s=55e7d83af3b16df33526c2f7e9dd5118
35075,Hoozuki_no_Reitetsu_2nd_Season,"Second season of Hoozuki no Reitetsu.",https://myanimelist.cdn-dena.com/images/anime/8/88280.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/88280.jpg?s=19174b705005388fce482960baf56fe1
249,InuYasha,"Based on the Shogakukan award-winning manga of the same name, InuYasha follows Kagome Higurashi, a fifteen-year-old girl whose normal life ends when a demon drags her into a cursed well on the grounds of her family's Shinto shrine. Instead of hitting the bottom of the well, Kagome ends up 500 years in the past during Japan's violent Sengoku period with the demon's true target, a wish-granting jewel called the Shikon Jewel, reborn inside of her.

After a battle with a revived demon accidentally causes the sacred jewel to shatter, Kagome enlists the help of a young hybrid dog-demon/human named Inuyasha to help her collect the shards and prevent them from falling into the wrong hands. Joining Kagome and Inuyasha on their quest are the orphan fox-demon Shippo, the intelligent monk Miroku, and the lethal demon slayer Sango. Together, they must set aside their differences and work together to find the power granting shards spread across feudal Japan and deal with the threats that arise.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/8/20483.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/8/20483.jpg?s=9ed722e223879c828490099a1f0ad161
35658,Kuroko_no_Basket__Last_Game_NG-shuu,"Animated bloopers, based on the extra section of the original manga, included with the BD/DVD release of Kuroko no Basket: Last Game.",https://myanimelist.cdn-dena.com/images/anime/9/86001.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/86001.jpg?s=19fb841af4624e5b5b55b140e648b05a
97,Last_Exile,"In the world of Prester, flight is the dominant mode of transportation, made possible by Claudia Fluid: a liquidized form of the crystals that are produced on the planet. An organization known solely as ""the Guild"" has absolute authority over the skies, with a monopoly on the engines that make use of this fluid. Moreover, as ecological disasters destabilize the warring countries of Anatoray and Disith, the Guild also arbitrates in the disputes between the two. Caught in the middle of the conflict are Sky Couriers, piloting small, two-person vanships that fly freely through the sky.

Last Exile follows the adventures of two teenagers who dream of surpassing their parents: Claus Valca, son of a famous vanship pilot, and Lavie Head, Claus' best friend and navigator. Their job as couriers entails passing through an air current called the Grand Stream that separates the hostile nations, which even standard airships struggle to survive. However, when they take on a high-rated delivery to bring an orphan girl named Alvis Hamilton to the battleship Silvana, they get dragged into a much greater conflict that pits them against the might of the Guild.

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/7/10888.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/10888.jpg?s=5f73f350f5e8e964d7c125c44e6ac4e9
23293,Lupin_the_IIIrd__Jigen_Daisuke_no_Bohyou,"The film will be a continuation spinoff of the 2012 ""Lupin III: The Woman Called Fujiko Mine"" television anime series.

Lupin and Jigen have their sights set on a treasure worth stealing called the Little Comet which is located in the country of East Doroa. The country has fortified its border after a singer named Queen Malta got assassinated in the neighboring country of West Doroa upon visit. 

Despite the two countries being enemies, Lupin and Jigen still plan to steal the treasure. During the heist, Jigen almost got killed by a skilled sniper named Yael Okuzaki. His specialty is preparing tombstones for his targets before executing his kills. Its said that no one has survived after Yael makes a grave for that target.

(Source: ANN)",https://myanimelist.cdn-dena.com/images/anime/12/69457.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/12/69457.jpg?s=59c8a66b0997111d2e0228a139328ca2
5310,Macross_F_Movie_1__Itsuwari_no_Utahime,"Half retelling of the original Frontier series, half new story. Conspiracies arise within the Frontier government when Sheryl Nome arrives to the colonial fleet for her concert and is soon marked as a spy for Galaxy while childhood friends, Alto Saotome and Ranka Lee both try to achieve their dreams as the battle between Frontier and the Vajra draws closer.

This movie serves as part one of the Frontier retelling and will conclude with the second, The Wings of Goodbye.",https://myanimelist.cdn-dena.com/images/anime/2/76397.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/76397.jpg?s=7795b3e9a0fc2b4107ba2903057da69d
10620,Mirai_Nikki_TV,"Lonely high school student, Yukiteru Amano, spends his days writing a diary on his cellphone, while conversing with his two seemingly imaginary friends Deus Ex Machina, who is the god of time and space, and Murmur, the god's servant. Revealing himself to be an actual entity, Deus grants Yukiteru a ""Random Diary,"" which shows highly descriptive entries based on the future and forces him into a bloody battle royale with 11 other holders of similarly powerful future diaries.

With the last person standing designated as the new god of time and space, Yukiteru must find and kill the other 11 in order to survive. He reluctantly teams up with his obsessive stalker Yuno Gasai (who also possesses such a diary), and she takes it upon herself to ensure his safety. But there's more to the girl than meets the eye, as she might have other plans for her unrequited love...

[Written by MAL Rewrite]",https://myanimelist.cdn-dena.com/images/anime/13/33465.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/33465.jpg?s=47381246925211d3873b932cba7b2703
19613,New_Initial_D_Movie__Legend_1_-_Kakusei,"The first movie in a trilogy, focusing on the battle against the Takahashi brothers.",https://myanimelist.cdn-dena.com/images/anime/7/75648.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/75648.jpg?s=881bb8d0f952b8cec40bfae54881d395
30952,New_Initial_D_Movie__Legend_3_-_Mugen,"The third and final movie in a trilogy.",https://myanimelist.cdn-dena.com/images/anime/9/76759.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/9/76759.jpg?s=30fe1417359b19027db67dc29eccd0d2
20767,Noragami_OVA,"Bundled with the limited editions of the 10th and 11th volumes of the manga.

10th volume DVD adapts the 25th chapter of the manga.

11th volume DVD adapts the popular cherry blossom-viewing arc.

(Source: MAL News)",https://myanimelist.cdn-dena.com/images/anime/6/75876.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/6/75876.jpg?s=4e3c2f5f9fddb8c7e922d5baa15bf5c3
322,Paradise_Kiss,"Third-year high school student Yukari Hayasaka has no time for frivolous things. She needs to study hard and attend cram school so she can do well on her university exams. She doesn't care which university she gets into; she just wants to leave the town she's grown bored of. Too bad her parents have other opinions on the subject.

One day, while Yukari is walking down the street, a guy with multiple piercings and bleached hair flags her down. Suspicious of the stranger, she tries to get away from him but fails and ultimately ends up meeting his friends: a group of third-year fashion design students at a prestigious art school. They want her to be their model for their final project, but Yukari thinks it will only get in the way of her studies. But the more she gets to know them, the more she grows to admire the way they go after their dreams. Will modeling for this eccentric group of would-be fashion designers give Yukari a much-needed push to strive for her own goals? And what about her attraction to the group's leader, George Koizumi? Can a relationship between them work? Watch Paradise Kiss to find out!",https://myanimelist.cdn-dena.com/images/anime/7/80636.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/7/80636.jpg?s=95b55301ab414c153bc867c39a6fa925
30727,"Saenai_Heroine_no_Sodatekata_♭","Second season of Saenai Heroine no Sodatekata.",https://myanimelist.cdn-dena.com/images/anime/2/84797.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/84797.jpg?s=b7b1a9dcf8a06cb4eceee74ef1e89038
2104,Seto_no_Hanayome,"Michishio Nagasumi's life couldn't be any more normal. In an odd twist of events, during his summer vacation he ends up almost drowning in the sea. Luckily, the cute mermaid Seto Sun appears to save him. However, Sun is from a yakuza mermaid family and according to their law, if a human is to catch sight of a mermaid, either he or the mermaid must die. The only other way is for Nagasumi to be taken in as a family member, marrying Sun. In attempts to save both of their lives, Nagasumi asks for Sun's hand in marriage. Nagasumi's summer vacation reaped more than what he would expect, as he must now protect Sun from others finding her secret out.",https://myanimelist.cdn-dena.com/images/anime/13/58383.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/13/58383.jpg?s=443c64d627751784a5fbe7a65c0cc9c6
10083,Shiki_Specials,,https://myanimelist.cdn-dena.com/images/anime/3/36543.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/3/36543.jpg?s=aa2ae7a6c9b187968156a7534a9c2a8e
5485,Shin_Mazinger_Shougeki_Z-hen,"Set in the near future, humanity enters another energy revolution following the discovery of Photon Power. Derived from the ore discovered under the foothills of Mt. Fuji, its intended use was to solve the world's energy problems with its unimaginable power. Seeking this energy is Dr. Hell, a madman craving world domination who with his subordinates Baron Ashura, Count Brocken and Viscount Pygman, commands an army of mechanical beasts excavated from the ruins of ancient Greece to seize the Photon Power Lab for himself. Meeting the attack head on is the hot-blooded teenager Kabuto Kouji, who pilots the Photon Powered robot built by his grandfather, Mazinger Z. But in this battle between Dr. Hell and the Kabuto family, many legends surrounding the Mycenaean Civilization and Bardos Island, as well as the secrets of Mazinger Z remain shrouded in mystery.

A new series based on the mecha show that started it all, Mazinger Z. Shin Mazinger Shougeki! Z-Hen starts over from the beginning with a new cast, to tell a new story unrelated to the original show.

(Source: shin-mazinger.com)",https://myanimelist.cdn-dena.com/images/anime/2/13784.jpg,https://myanimelist.cdn-dena.com/r/50x70/images/anime/2/13784.jpg?s=95635adca47a284cf1e4d127f0b78651
